comparison_id	dataset_class	evidence_role	workload_id	repeat_id	authority_output	candidate_output	authority_output_sha256	candidate_output_sha256	authority_query_fasta	candidate_query_fasta	authority_target_fasta	candidate_target_fasta	query_fasta_interval	target_fasta_interval	target_region_start0	query_ordinal_namespace	query_source_ordinal	query_sequence_sha256	target_ordinal_namespace	target_source_ordinal	target_sequence_sha256	assembly	target_coordinate_namespace	query_extraction_recipe_id	target_extraction_recipe_id	parameter_bundle_sha256	input_pair_digest	authority_receipt_sha256	candidate_receipt_sha256
paper_generalization:g01_malat1_5p_1024_chr11__pair02	historical_paper_generalization_available	historical_regression_only	g01_malat1_5p_1024_chr11	2	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair02__baseline__0/output/chr11-MALAT1_0_1024-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair02__candidate__0/output/chr11-MALAT1_0_1024-target-TFOsorted	398db8d2764a9d676a16bdad024df8792464b1650ec25fa19c19ca951ccd2db3	7d48b0abf134966f830b448fe0e2b290c74e929ec20439968e9c061c4d850131	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair02__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair02__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair02__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair02__candidate__0/inputs/target.fa	0:1024	0:2000000	66543311	historical_paper_query_fragment_v1	MALAT1:0-1024	20ad7cfcfb6ac1133cdbe9171227845d00bac1910b126d168dbb0a336aff6785	historical_paper_target_slice_v1	chr11_center_2mb	6384333d627f5c1c4b369f2d197c09bfddb9d8f930c204167a8be5e4d0b5cee0	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	a63d1b82258ed6ab33dcf4daa08d18cbf1c867267e7c1f13c3a4261abbe2ca5a	b31dc487114b0df8fb70808db38c0e81f4e5b0619ca30db85093169919f99fee	8149d1dc4233c0e465356e1271465a33e014c8ce9d449cc075d4e62fd3515657
paper_generalization:g01_malat1_5p_1024_chr11__pair03	historical_paper_generalization_available	historical_regression_only	g01_malat1_5p_1024_chr11	3	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair03__baseline__0/output/chr11-MALAT1_0_1024-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair03__candidate__0/output/chr11-MALAT1_0_1024-target-TFOsorted	398db8d2764a9d676a16bdad024df8792464b1650ec25fa19c19ca951ccd2db3	7d48b0abf134966f830b448fe0e2b290c74e929ec20439968e9c061c4d850131	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair03__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair03__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair03__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__pair03__candidate__0/inputs/target.fa	0:1024	0:2000000	66543311	historical_paper_query_fragment_v1	MALAT1:0-1024	20ad7cfcfb6ac1133cdbe9171227845d00bac1910b126d168dbb0a336aff6785	historical_paper_target_slice_v1	chr11_center_2mb	6384333d627f5c1c4b369f2d197c09bfddb9d8f930c204167a8be5e4d0b5cee0	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	a63d1b82258ed6ab33dcf4daa08d18cbf1c867267e7c1f13c3a4261abbe2ca5a	e854ba4bfbdb963596280616e0de82db2315e1342de1bcb2c706dc918e2b5ca8	a5b1f6f60dd9195d76b52cdae0ff304387f00d3ee4f3c1c82799ec422717d0f0
paper_generalization:g01_malat1_5p_1024_chr11__warmup	historical_paper_generalization_available	historical_regression_only	g01_malat1_5p_1024_chr11	0	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__warmup__baseline__0/output/chr11-MALAT1_0_1024-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__warmup__candidate__0/output/chr11-MALAT1_0_1024-target-TFOsorted	398db8d2764a9d676a16bdad024df8792464b1650ec25fa19c19ca951ccd2db3	7d48b0abf134966f830b448fe0e2b290c74e929ec20439968e9c061c4d850131	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__warmup__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__warmup__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__warmup__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g01_malat1_5p_1024_chr11__warmup__candidate__0/inputs/target.fa	0:1024	0:2000000	66543311	historical_paper_query_fragment_v1	MALAT1:0-1024	20ad7cfcfb6ac1133cdbe9171227845d00bac1910b126d168dbb0a336aff6785	historical_paper_target_slice_v1	chr11_center_2mb	6384333d627f5c1c4b369f2d197c09bfddb9d8f930c204167a8be5e4d0b5cee0	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	a63d1b82258ed6ab33dcf4daa08d18cbf1c867267e7c1f13c3a4261abbe2ca5a	d04a7517bf69163d5770a2376500e9ff8576d4c23adef96be79ec2458bded54f	7a8e5c27beeb71956c13a20b2d3d2c821ee76652576da4da4226492586819666
paper_generalization:g02_malat1_mid_2048_chr21__pair01	historical_paper_generalization_available	historical_regression_only	g02_malat1_mid_2048_chr21	1	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair01__baseline__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair01__candidate__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	88332897dd758fae639f4bbf5308a89fb6e5297094fcc5407540cda966ad0beb	d7063006ad6340c66fcca23401b5b0fc8e22e48f97d19b30270366c6c32fb93c	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair01__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair01__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair01__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair01__candidate__0/inputs/target.fa	0:2048	0:2000000	22354991	historical_paper_query_fragment_v1	MALAT1:3330-5378	f05ed0b780d5b7ab4b02948049e113eeb918eec89055bab890a0276d82560356	historical_paper_target_slice_v1	chr21_center_2mb	faf3a197520e4163dac0f3b29f4b01cd2188563d6f4d3f852ffd8f3ccf07796a	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	37be71fbfa1baa35b8ff161699d7d4c68e5d22801584005ce46dfcb608b1728a	9a5865fdcdef54d2b414850229cf17cfd53504c466d14dd04b144b6be45d6dc1	3d06e7691e633ae983a9d0bb46d414644d1bd57ea4db4eb7a6714e897a47b57a
paper_generalization:g02_malat1_mid_2048_chr21__pair02	historical_paper_generalization_available	historical_regression_only	g02_malat1_mid_2048_chr21	2	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair02__baseline__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair02__candidate__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	88332897dd758fae639f4bbf5308a89fb6e5297094fcc5407540cda966ad0beb	d7063006ad6340c66fcca23401b5b0fc8e22e48f97d19b30270366c6c32fb93c	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair02__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair02__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair02__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair02__candidate__0/inputs/target.fa	0:2048	0:2000000	22354991	historical_paper_query_fragment_v1	MALAT1:3330-5378	f05ed0b780d5b7ab4b02948049e113eeb918eec89055bab890a0276d82560356	historical_paper_target_slice_v1	chr21_center_2mb	faf3a197520e4163dac0f3b29f4b01cd2188563d6f4d3f852ffd8f3ccf07796a	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	37be71fbfa1baa35b8ff161699d7d4c68e5d22801584005ce46dfcb608b1728a	e11b28106b1704b29fa5b8e5ab2ac559bdf6307d0192d4e5a004e4ff42be73eb	e151451185644b22630603cf5561b8b82d959db9862dfed8fc78d8416a033e3e
paper_generalization:g02_malat1_mid_2048_chr21__pair03	historical_paper_generalization_available	historical_regression_only	g02_malat1_mid_2048_chr21	3	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair03__baseline__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair03__candidate__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	88332897dd758fae639f4bbf5308a89fb6e5297094fcc5407540cda966ad0beb	d7063006ad6340c66fcca23401b5b0fc8e22e48f97d19b30270366c6c32fb93c	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair03__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair03__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair03__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__pair03__candidate__0/inputs/target.fa	0:2048	0:2000000	22354991	historical_paper_query_fragment_v1	MALAT1:3330-5378	f05ed0b780d5b7ab4b02948049e113eeb918eec89055bab890a0276d82560356	historical_paper_target_slice_v1	chr21_center_2mb	faf3a197520e4163dac0f3b29f4b01cd2188563d6f4d3f852ffd8f3ccf07796a	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	37be71fbfa1baa35b8ff161699d7d4c68e5d22801584005ce46dfcb608b1728a	f870368490c389b1a49d1b4a9ec195adeaf7a8a554a83e4a5311519f550dc80e	e8aaea807c2894c63d5dfa0198d0db9e2a653998297074b35e843cd6924362f6
paper_generalization:g02_malat1_mid_2048_chr21__warmup	historical_paper_generalization_available	historical_regression_only	g02_malat1_mid_2048_chr21	0	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__warmup__baseline__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__warmup__candidate__0/output/chr21-MALAT1_3330_5378-target-TFOsorted	88332897dd758fae639f4bbf5308a89fb6e5297094fcc5407540cda966ad0beb	d7063006ad6340c66fcca23401b5b0fc8e22e48f97d19b30270366c6c32fb93c	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__warmup__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__warmup__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__warmup__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g02_malat1_mid_2048_chr21__warmup__candidate__0/inputs/target.fa	0:2048	0:2000000	22354991	historical_paper_query_fragment_v1	MALAT1:3330-5378	f05ed0b780d5b7ab4b02948049e113eeb918eec89055bab890a0276d82560356	historical_paper_target_slice_v1	chr21_center_2mb	faf3a197520e4163dac0f3b29f4b01cd2188563d6f4d3f852ffd8f3ccf07796a	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	37be71fbfa1baa35b8ff161699d7d4c68e5d22801584005ce46dfcb608b1728a	141742b14fecaf81dd19fde137037e172ce269eeea5c7c339d9c2a33e34bc9ac	a542deaabb9045124340beec416753f582d52f694b6b0dc0eb422be0cdc14e14
paper_generalization:g03_malat1_3p_2812_chr22__pair01	historical_paper_generalization_available	historical_regression_only	g03_malat1_3p_2812_chr22	1	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair01__baseline__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair01__candidate__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	604282e3c3c82eb104103d079b1b35bfb25f2faa2f3ec8c4d1a6199071d7caa4	7260fbbb17c34d0dc9bf130196d41ed9a602891746b25b3f852102f04c11a699	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair01__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair01__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair01__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair01__candidate__0/inputs/target.fa	0:2812	0:2000000	24409234	historical_paper_query_fragment_v1	MALAT1:5896-8708	980a17b15fa176766a43e2165396b763755c295539df773b5cd04448bf7e8a43	historical_paper_target_slice_v1	chr22_center_2mb	f3e9f6aea52328fa054bb54ffc044ab40c3dc1cb47e44e34f721a30ccb01bc97	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	91e43cf4a2f0c652728c463f1a548875634d66a61785a2da629d2988ce1c178b	8d3268510e8adffaf25ae6641e86fefc078c29b7ab5974d3f38fbb6106a79a03	565bd64dc054888ec85903943262f037a5516f1d4217cc3b989d4267a69a0a35
paper_generalization:g03_malat1_3p_2812_chr22__pair02	historical_paper_generalization_available	historical_regression_only	g03_malat1_3p_2812_chr22	2	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair02__baseline__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair02__candidate__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	604282e3c3c82eb104103d079b1b35bfb25f2faa2f3ec8c4d1a6199071d7caa4	7260fbbb17c34d0dc9bf130196d41ed9a602891746b25b3f852102f04c11a699	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair02__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair02__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair02__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair02__candidate__0/inputs/target.fa	0:2812	0:2000000	24409234	historical_paper_query_fragment_v1	MALAT1:5896-8708	980a17b15fa176766a43e2165396b763755c295539df773b5cd04448bf7e8a43	historical_paper_target_slice_v1	chr22_center_2mb	f3e9f6aea52328fa054bb54ffc044ab40c3dc1cb47e44e34f721a30ccb01bc97	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	91e43cf4a2f0c652728c463f1a548875634d66a61785a2da629d2988ce1c178b	fa36f75d4a1299bd55b25d2a9efecb2262ecfbac52ed0f8aab450a05f4912fc0	2bee2178616cad9c5a534e281269eb00b6b07f8490dcad0a78ed2b944348a6a5
paper_generalization:g03_malat1_3p_2812_chr22__pair03	historical_paper_generalization_available	historical_regression_only	g03_malat1_3p_2812_chr22	3	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair03__baseline__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair03__candidate__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	604282e3c3c82eb104103d079b1b35bfb25f2faa2f3ec8c4d1a6199071d7caa4	7260fbbb17c34d0dc9bf130196d41ed9a602891746b25b3f852102f04c11a699	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair03__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair03__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair03__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__pair03__candidate__0/inputs/target.fa	0:2812	0:2000000	24409234	historical_paper_query_fragment_v1	MALAT1:5896-8708	980a17b15fa176766a43e2165396b763755c295539df773b5cd04448bf7e8a43	historical_paper_target_slice_v1	chr22_center_2mb	f3e9f6aea52328fa054bb54ffc044ab40c3dc1cb47e44e34f721a30ccb01bc97	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	91e43cf4a2f0c652728c463f1a548875634d66a61785a2da629d2988ce1c178b	e906d484802a9de7ef547a70f1d089a4afc75072930088aae0db23eea6506fcf	48d57409b69f676553dfa302f97ede26c3f304897d138dfe5a02b89a473b5919
paper_generalization:g03_malat1_3p_2812_chr22__warmup	historical_paper_generalization_available	historical_regression_only	g03_malat1_3p_2812_chr22	0	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__warmup__baseline__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__warmup__candidate__0/output/chr22-MALAT1_5896_8708-target-TFOsorted	604282e3c3c82eb104103d079b1b35bfb25f2faa2f3ec8c4d1a6199071d7caa4	7260fbbb17c34d0dc9bf130196d41ed9a602891746b25b3f852102f04c11a699	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__warmup__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__warmup__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__warmup__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g03_malat1_3p_2812_chr22__warmup__candidate__0/inputs/target.fa	0:2812	0:2000000	24409234	historical_paper_query_fragment_v1	MALAT1:5896-8708	980a17b15fa176766a43e2165396b763755c295539df773b5cd04448bf7e8a43	historical_paper_target_slice_v1	chr22_center_2mb	f3e9f6aea52328fa054bb54ffc044ab40c3dc1cb47e44e34f721a30ccb01bc97	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	91e43cf4a2f0c652728c463f1a548875634d66a61785a2da629d2988ce1c178b	be5f8c0abf1618a11cd4c541e4543ae6391f1b5388ce73487cedcaa0cbbecff8	335f2c1373cef5be32a112aa806154ec518086b8e70f458eac23a58c930d5977
paper_generalization:g04_neat1_5p_2048_chr22__pair01	historical_paper_generalization_available	historical_regression_only	g04_neat1_5p_2048_chr22	1	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair01__baseline__0/output/chr22-NEAT1_0_2048-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair01__candidate__0/output/chr22-NEAT1_0_2048-target-TFOsorted	cef520f44034aea6c22fb350a9709bcf76ea8b18f373f951bcfd134ca85cb62e	fd5ab6e11b298662fa25edf30f35bb180fda8e18212687cb2e6cf4e429db51ee	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair01__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair01__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair01__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair01__candidate__0/inputs/target.fa	0:2048	0:2000000	24409234	historical_paper_query_fragment_v1	NEAT1:0-2048	ef19c282d5ceb65b2b231bf516633a83b8d3285b5cdf3e1b9f447c7af2163aeb	historical_paper_target_slice_v1	chr22_center_2mb	f3e9f6aea52328fa054bb54ffc044ab40c3dc1cb47e44e34f721a30ccb01bc97	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	b541431677667f81b2a1d26c29804ee30662faf70893bd486db98fdccb63beb9	12405f2b434c144b1da2eab7b89a2a34c7fa98e4395b3c0a8a7158cf669a7c15	d6086af2e2a7aced96a50253950492cd67736505cbfad0c52a4dd5bf9bcd41d4
paper_generalization:g04_neat1_5p_2048_chr22__pair02	historical_paper_generalization_available	historical_regression_only	g04_neat1_5p_2048_chr22	2	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair02__baseline__0/output/chr22-NEAT1_0_2048-target-TFOsorted	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair02__candidate__0/output/chr22-NEAT1_0_2048-target-TFOsorted	cef520f44034aea6c22fb350a9709bcf76ea8b18f373f951bcfd134ca85cb62e	fd5ab6e11b298662fa25edf30f35bb180fda8e18212687cb2e6cf4e429db51ee	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair02__baseline__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair02__candidate__0/inputs/query.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair02__baseline__0/inputs/target.fa	.paper-artifacts/runtime-epoch-0-pre-freeze/phase3-generalization/g04_neat1_5p_2048_chr22__pair02__candidate__0/inputs/target.fa	0:2048	0:2000000	24409234	historical_paper_query_fragment_v1	NEAT1:0-2048	ef19c282d5ceb65b2b231bf516633a83b8d3285b5cdf3e1b9f447c7af2163aeb	historical_paper_target_slice_v1	chr22_center_2mb	f3e9f6aea52328fa054bb54ffc044ab40c3dc1cb47e44e34f721a30ccb01bc97	GRCh38	source_fasta_0_based_half_open	historical_paper_query_slice_v1	historical_paper_target_slice_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	b541431677667f81b2a1d26c29804ee30662faf70893bd486db98fdccb63beb9	4bbd3baab7464b116b3be56dbf770a9c7411708f031faae30b26677b7a07c964	f2b6d9e302fa22f39be17baf214e59e85db539edf7aed120d3d15801eaf5c37f
