record_type	query_ordinal_namespace	query_source_ordinal	target_ordinal_namespace	target_source_ordinal	query_id	target_id	query_sha256	target_sha256	query_region	target_region	assembly	coordinate_namespace	pair_digest	source_receipt_path	exclusion_reason
pair	ssw_cuda_corpus_case_v1	fuzz-large-0200	ssw_cuda_corpus_case_v1	fuzz-large-0200	fuzz-large-0200:query	fuzz-large-0200:reference	c61aa46abc1225e463af5c7ba58b0ccaa2a32b9b34dc9da1f63249b89ceb3a39	797c74cb808da0572ba386dc266e8e4508d0951366acf9f96f855af97779305c	full	full	synthetic	synthetic_sequence_0_based_half_open	4f07b2a46dce29d6de650781a5836649b64c2a58e5f5a587356b9dde5e965724	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0201	ssw_cuda_corpus_case_v1	fuzz-large-0201	fuzz-large-0201:query	fuzz-large-0201:reference	2e331eb2fce3558497707cc136411b6544d55c4997e0ce7bc887b7d8fd6b144f	498cc958738d296a832d0738fb5f630e6bfd1916accb696375b6c714d87a956d	full	full	synthetic	synthetic_sequence_0_based_half_open	307ffa01d56ea9d04187b20c771ad672db9a3a8c3717f69ac2eca7042623bcd0	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0202	ssw_cuda_corpus_case_v1	fuzz-large-0202	fuzz-large-0202:query	fuzz-large-0202:reference	82bb2ee8514e44884617921fd20ea6444a0f3bca9ca851bc168d5c107ef5162b	443385757f0953bb201d3a9bda10f6b6c4e26fd482b1c9b8cd79949044483c47	full	full	synthetic	synthetic_sequence_0_based_half_open	6d6cc90bf266fa1f71f0b2ef781fbe5ecb8ac4effc5ba506a8e1363c894a6b51	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0203	ssw_cuda_corpus_case_v1	fuzz-large-0203	fuzz-large-0203:query	fuzz-large-0203:reference	f4514d0991fb9a2d415d7824a602ba550951eb945818e69825b5abf66f708e44	bed26b8189cce9223d9cdcefc10ac63816c53d711f3f4192f5a8211a8dd6fe76	full	full	synthetic	synthetic_sequence_0_based_half_open	d649142ff51606ad1ecda1783994b60240f9ea2328eb3ff23ed2a40c419ce144	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0204	ssw_cuda_corpus_case_v1	fuzz-large-0204	fuzz-large-0204:query	fuzz-large-0204:reference	97bd9ee7fd08d8b06f7bdb02dd21a711c393bd4ebcabcd1a109844e0698b77df	ac63761144fd62d2d70d0544b1d8c72fa02e18862cd943598f3055748cf64fa3	full	full	synthetic	synthetic_sequence_0_based_half_open	fdb300bb517012771c2b7ee24fa8d7fc5beee78e52a32fc14c4854b5054d08e7	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0205	ssw_cuda_corpus_case_v1	fuzz-large-0205	fuzz-large-0205:query	fuzz-large-0205:reference	5b4231e349ab931a676b4a5cd58e700fdea5c8f31784574ec286a3d04fbad279	306d168c82aad58c40374251992ae6f31ccd1652256de767d38dba2792afe6b1	full	full	synthetic	synthetic_sequence_0_based_half_open	154a0de274157a5bb3227c03726c7bfefa0041a742fc080dacee44c96696c5d2	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0206	ssw_cuda_corpus_case_v1	fuzz-large-0206	fuzz-large-0206:query	fuzz-large-0206:reference	2d81cde13b1882bd52f7e11382576a0c131b4c984a13e16f88ae4e6d0d32cf98	0b7fbb678a708de5503becfb97f6b29a3f1d696594cfe092147f7a9818e783be	full	full	synthetic	synthetic_sequence_0_based_half_open	2c8be8c08c24cc443367337ed18b62836d5ae43757ec32dbccea1b0431e76622	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0207	ssw_cuda_corpus_case_v1	fuzz-large-0207	fuzz-large-0207:query	fuzz-large-0207:reference	547e8270fe75be6aab7482aa6b69b8ef2dadadb5b860830a2dd7f5db093541cd	b841049f6673b241d80184275dd9dcb86454b90d8b4220437dff636a3eff2b42	full	full	synthetic	synthetic_sequence_0_based_half_open	ceafd97f5fbf94f7b3ca60b12366a16d11140fac1d811ed0dd86354fcc6a7c6d	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0208	ssw_cuda_corpus_case_v1	fuzz-large-0208	fuzz-large-0208:query	fuzz-large-0208:reference	e9ea674d8b38f6e5d291acdc402472b56036835597f111037b32f5439ae65b94	18ad1bff9d850ed73bd48ac08769a36c0e43cc217c7062c0288c10660c71ee50	full	full	synthetic	synthetic_sequence_0_based_half_open	a3a993c73dd4acf6950b3a0d23fa8b500309abf16d8592c5920b8f39d37aa5d8	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0209	ssw_cuda_corpus_case_v1	fuzz-large-0209	fuzz-large-0209:query	fuzz-large-0209:reference	1e0fb6530c367a43514e33d1946e5fadbc01fb8aea71e6bf3a29c7dc553fcd32	23f61371a87cd50ca4f7faae926438ceffdc3f3264d09768b6446eec0894bab0	full	full	synthetic	synthetic_sequence_0_based_half_open	4c40a0dc0dd77bd572a6819cb99851198aa9be98a93eaeba7090fb490b159c7c	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0210	ssw_cuda_corpus_case_v1	fuzz-large-0210	fuzz-large-0210:query	fuzz-large-0210:reference	526d830468e5503db81ece42c35eb22207d75710b70f35c518128109ad753c4c	196a6f580fce5d115258d4ef1af145878335962b2a2e56b1c39f37e43484d8a0	full	full	synthetic	synthetic_sequence_0_based_half_open	d8dfe6738beeed3884654e7d3241f9d7dcbffe17c7f72e96439b4c4529cfa07d	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0211	ssw_cuda_corpus_case_v1	fuzz-large-0211	fuzz-large-0211:query	fuzz-large-0211:reference	13522420c38fd1f0302a6a1689bca4d719ce75da253e36634cac5713fe51c9df	6761f4057714fdcd083b143aa7f91d84356994202f4a2193c50e652f8ef2e6b8	full	full	synthetic	synthetic_sequence_0_based_half_open	d5b0b6d78dc788a39be025728225695bde252f1d066a7e3263455c2e004a05ff	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0212	ssw_cuda_corpus_case_v1	fuzz-large-0212	fuzz-large-0212:query	fuzz-large-0212:reference	4cbcd180b36df24f79079eb91e32fb2d4b0922fdf4882683b33d89740b4433a3	b57e7a4f1a7284c75cf3b167c5acf5b1aad3e3a7426292c294417f25cc96e918	full	full	synthetic	synthetic_sequence_0_based_half_open	7cf78153b1efa160eda9254e836326487cf2e3822c213bbd70856119707b912a	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0213	ssw_cuda_corpus_case_v1	fuzz-large-0213	fuzz-large-0213:query	fuzz-large-0213:reference	41ac41c10d63676e5723ed84d290bbe9351eb0f2781393c5122db6aafa8b18cd	64f6e4a99d4ac2116487f7fcaebe613ac0a6d2ecb7facfa333246a6c4a9dd637	full	full	synthetic	synthetic_sequence_0_based_half_open	290d2edb02973b23cc7823afdd6142aa3dbef2a837ed7bf11a9e2ec60324f1e6	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0214	ssw_cuda_corpus_case_v1	fuzz-large-0214	fuzz-large-0214:query	fuzz-large-0214:reference	974848d294530c74545c4feecaf9c296fb875f5c79af322fbe4392afd7e682ac	ab85766a60b25053402f7f73764f2e2276aae0303c0945c02c9b83baf7d4eb0a	full	full	synthetic	synthetic_sequence_0_based_half_open	62e2eed72633f4fd767f7beaac5f6e8825bf3c70363e81d28d0fc97e5ae45423	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0215	ssw_cuda_corpus_case_v1	fuzz-large-0215	fuzz-large-0215:query	fuzz-large-0215:reference	f012dea0a47959fe7a2545fd05834bab902c52cdc813875524eb7069bb7c2c33	a1ba028704e3aacaa4ecdbeb16ad4b7d5f69b3b00fee045792690ce207659c04	full	full	synthetic	synthetic_sequence_0_based_half_open	bc1db0b9a87377499b28e82b803e007070510d7edd1f352c298c368fa267a71f	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0216	ssw_cuda_corpus_case_v1	fuzz-large-0216	fuzz-large-0216:query	fuzz-large-0216:reference	6714d2436590dc0d3b98fcad2c5edd097172d61c3dd36dcfbdd99b6ad86360cd	635f99cf3ca68373138b2355a5b4090587b8f8f2f93ccc0cf398f64f8a5cd57b	full	full	synthetic	synthetic_sequence_0_based_half_open	dd103eada4746df4770514f6df1beba7f1cca665d9ce6d65b501a6e109a0610d	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0217	ssw_cuda_corpus_case_v1	fuzz-large-0217	fuzz-large-0217:query	fuzz-large-0217:reference	b19433e414b4a9f894d4b8163ca77dbbd0f53691bc8c554bff5f9c34daccfd00	d4fe6fbbe23d57f531822f01438bb84b7f956c255f3940a1f4139d3215ca983c	full	full	synthetic	synthetic_sequence_0_based_half_open	8d0feacb03d41a8bc2e94ec590657511cc851c6b9717b72e5868b32c2a89ec8b	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0218	ssw_cuda_corpus_case_v1	fuzz-large-0218	fuzz-large-0218:query	fuzz-large-0218:reference	1f7597d570a8823e56d3fd2e075425729079bb55979578444db4a8c2c8e29175	c520b413ae995ca76dbc66487cc71d73d12c097ca64d6d2f2d995dbb699192a7	full	full	synthetic	synthetic_sequence_0_based_half_open	a736335cf920b04cb652ae32e6e689c0d833c923b3c035f22febd2edc5a397c7	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0219	ssw_cuda_corpus_case_v1	fuzz-large-0219	fuzz-large-0219:query	fuzz-large-0219:reference	ad5c37388ee94cdd6f68c36cffc72583cdfe3f9ed25ec8b19edeff50fba30462	04a64628af18e9b1c72c9bdd7b8a0f2f5f3415329902b5d3ac3549b0dce3ebc7	full	full	synthetic	synthetic_sequence_0_based_half_open	4dbb7e12f4cbdcf1089f61929a7171717a2cf88581ac76679373a4e1fdb49bda	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0220	ssw_cuda_corpus_case_v1	fuzz-large-0220	fuzz-large-0220:query	fuzz-large-0220:reference	5b55928de704179fcc04ac311c8da37ceb98f905e6aae9b8519df1f23cb877ed	65714aa28bea0f9ad3e4e0b08d13901e419817103850b3bccd07767864c12037	full	full	synthetic	synthetic_sequence_0_based_half_open	0b67698ff28854e49a1e8c9863c91c7fe0afc8f0411e1805e14782d878960c78	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0221	ssw_cuda_corpus_case_v1	fuzz-large-0221	fuzz-large-0221:query	fuzz-large-0221:reference	12f34868acaf7eb487c272c282c1dae6c322ccc0e03fe15cbfc4eaf6d35a33be	0bb50ea50e23a100508e53f3dac7a86b44094c0bde676d395dee00c7718aef24	full	full	synthetic	synthetic_sequence_0_based_half_open	05c6b06d0e274ea0d2ef20fb6a658127e6f99c47354fed4d4ced98a042e41280	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0222	ssw_cuda_corpus_case_v1	fuzz-large-0222	fuzz-large-0222:query	fuzz-large-0222:reference	08ce03c2c6f4498f732c55cf3affda198a346b54e4e7854b1c429a26543ebd05	c332dcc5ce35f2e363252156ba34ad166353ea8595e94029e72e725303d0cf84	full	full	synthetic	synthetic_sequence_0_based_half_open	1b3bb26ee3c168694eefc41e5313b6da7a569b59823e95bad141546a5a8fef55	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0223	ssw_cuda_corpus_case_v1	fuzz-large-0223	fuzz-large-0223:query	fuzz-large-0223:reference	59151a055dd764c301df67f7865fdd5627b9038c6f6e4936a6957ad758cdd4a8	5ce450edce48d19039fa020b78cb26c4f231fc06d7ea0f07b9fb33e2d37308b6	full	full	synthetic	synthetic_sequence_0_based_half_open	f120077b0b5a8320dbc683d65373af9b37685332f50a0a5c77ab368e2520ac1d	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0224	ssw_cuda_corpus_case_v1	fuzz-large-0224	fuzz-large-0224:query	fuzz-large-0224:reference	f419007f2ad5cdda1a4ace2eeb418e287c3a6c4fc55a7500bfab9324d43177af	c87947185f0f5c8bf5c1eeeb3bdcaf0c4d62d9ab80f035ba12facc43d9fe0250	full	full	synthetic	synthetic_sequence_0_based_half_open	ff52ae433d1e0508ea3265f328b40d0b6034c06b291d52e4f747a9c09c85f695	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0225	ssw_cuda_corpus_case_v1	fuzz-large-0225	fuzz-large-0225:query	fuzz-large-0225:reference	fa5e5b632b3664df08842300bec5c5a63af401c2651866ba63fa92e0f4b2752d	7bb5d233af2783868f41e8e42bfdfa2dd03e82573a5be37fadee72b6d74008c9	full	full	synthetic	synthetic_sequence_0_based_half_open	ca525c0bcd043cca23be2b36c79660616456767334805a34804c2f87be45792a	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0226	ssw_cuda_corpus_case_v1	fuzz-large-0226	fuzz-large-0226:query	fuzz-large-0226:reference	f4822d9083ca96206bfc4cc1c9aa29bbd38e9bdb692360031f504f6dccc395bd	af5c0cc7d19b8253679f70c8a0646a50f3b89657825d45503a32a93f5bc1446f	full	full	synthetic	synthetic_sequence_0_based_half_open	c5ea9db5277715f11ae913fdf9fdb960fbb165365b688d33f7da1fefe6c7fa8b	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0227	ssw_cuda_corpus_case_v1	fuzz-large-0227	fuzz-large-0227:query	fuzz-large-0227:reference	01f7f4346bc62ce4415946fd6ae56758ee27f5bdc8a92c6c9938faae50a00cb0	70975a3c75cc9a7901051eb44947eabe2d855da78c2ac7a861527e483ebd07b6	full	full	synthetic	synthetic_sequence_0_based_half_open	fde51149893195cda17af8ee3f06d609cb916982b46aa1dff15da05cd26c8e28	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0228	ssw_cuda_corpus_case_v1	fuzz-large-0228	fuzz-large-0228:query	fuzz-large-0228:reference	29b27caa6501cba802ffcbea3cfd0568d39cd79be07ce932a245bbe34fe1d966	20a0052112fa92502d76ec9525cb58b6a7718480122e4451a755966c5fd8135c	full	full	synthetic	synthetic_sequence_0_based_half_open	9624b2d652e90ce3de999d2418359ed5579b86055f958b8b632acbd6050d1aa6	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0229	ssw_cuda_corpus_case_v1	fuzz-large-0229	fuzz-large-0229:query	fuzz-large-0229:reference	72fe4801d3c40c8ff49ef7a59e2bf5918e987d01f12a6fddeb54b565f3ad87d5	a89a1dd2933de8eb060fa6329771b25361d093c92e469abdc97f9839afef35a8	full	full	synthetic	synthetic_sequence_0_based_half_open	a9ef15deaeabfff2c635db37c219ba65dc9423b73119512c3ab242ebc0ed1385	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0230	ssw_cuda_corpus_case_v1	fuzz-large-0230	fuzz-large-0230:query	fuzz-large-0230:reference	81edb8af2b686ba364b55fc12d977a61103d7279aa8003b1559d153903603957	54b64aace9e154cd3eaaa1e8c5211bd531270109d11794743b25a0248d1e90c2	full	full	synthetic	synthetic_sequence_0_based_half_open	69cc36e51147805da3762d4e8fc92b5d9e308aa134a56bee0dd1310013c4afd9	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0231	ssw_cuda_corpus_case_v1	fuzz-large-0231	fuzz-large-0231:query	fuzz-large-0231:reference	0d9c752a48aa0ddf2209c57f7da4179028d256d24ca706a1a499a1798ba13258	93c638ba47d948b63453cb508c9c58728777a1b07fe6d7a1aba9825ee69d090e	full	full	synthetic	synthetic_sequence_0_based_half_open	693bed26a21f0eb6d41266271b8cb132d9514c9cc6da748909492f27206a5b61	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0232	ssw_cuda_corpus_case_v1	fuzz-large-0232	fuzz-large-0232:query	fuzz-large-0232:reference	db117d4077fa075e87a12677e5994dee232bdfc75e25c14a994057c02dad586f	c4d7dc11c107a70e38bb0746002b5f62c7a716c81bd02e49c455e5006f6c2b09	full	full	synthetic	synthetic_sequence_0_based_half_open	bd27171f7069f6b8b5789a9a86e973f235901ed417b5f185a09b5e88121617cf	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0233	ssw_cuda_corpus_case_v1	fuzz-large-0233	fuzz-large-0233:query	fuzz-large-0233:reference	1397c7e3b7e20e93d1af6622376bec5c1b13488f292685006ab87e122fd50920	fa9600e404ff6f1650213b9a1b5807e5bbe30d3bd93bef0d8eb5d6b12c3261c9	full	full	synthetic	synthetic_sequence_0_based_half_open	cfcdf2dfeacd802d055a9efce9de0363204b5e7faf92d3ce7ea8bb7e560f17d8	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0234	ssw_cuda_corpus_case_v1	fuzz-large-0234	fuzz-large-0234:query	fuzz-large-0234:reference	e878512bfba7306b7203f35af6b357767079919710bacf0cc57cc216f54b8f1d	cbe14aae0630a70db6ba0c0c76308e98d34cac00f58d1377cce3732c1c967fa3	full	full	synthetic	synthetic_sequence_0_based_half_open	8ea0197f83a6d115d032b42f3165ced7d647603be6c5c1898b2a44827876d66e	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0235	ssw_cuda_corpus_case_v1	fuzz-large-0235	fuzz-large-0235:query	fuzz-large-0235:reference	cc92d7c12abcd764006c30fc82237bfb8ea81c5534532c66bed09680ae6d23e0	9a9367bf7c91ea61ce7cf3ff49009cdc7393c4e3681e1f6a4531a1295bdf9f1f	full	full	synthetic	synthetic_sequence_0_based_half_open	dcce94eac153e9111c247a056ddfc2c1acc57ea47bb7ec9248ecac2acb364033	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0236	ssw_cuda_corpus_case_v1	fuzz-large-0236	fuzz-large-0236:query	fuzz-large-0236:reference	8b447878bbc24b911e67d7715d0b2cca4571d0886c711f4b8808ff5f1bda7db6	c4515c5f124ab48398abd4890a4cefdfe8e1b7715a75775328651f4629c8af4b	full	full	synthetic	synthetic_sequence_0_based_half_open	90fa9b0bd4a8f53fa3c3ac04356ba47211d425789ab95392e1d5d7a0650c937e	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0237	ssw_cuda_corpus_case_v1	fuzz-large-0237	fuzz-large-0237:query	fuzz-large-0237:reference	12263318ca0b9fa81ccae0a7bdde8d3bbdc337f6eed8aac9df0a82f921e3f03d	cee31336759f2d36f95c8a59292bb01402f582949d4431c9511ef5a986352863	full	full	synthetic	synthetic_sequence_0_based_half_open	acc99c82e9506a163208ea024a9b602138a2fab3cb4b311c460344a245cb84d7	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0238	ssw_cuda_corpus_case_v1	fuzz-large-0238	fuzz-large-0238:query	fuzz-large-0238:reference	86d7afb969e5d43cb05f041ec1b2148ac32468bb4226c2b13eb4473780969ab4	dd3ac88c96a23d192f51118ec190995348edfea04ef72cd40b0c082760be7833	full	full	synthetic	synthetic_sequence_0_based_half_open	3e33e929a33ac89b5967d9312cf9edb5f5f0879a38d19452be5916f3bef53955	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0239	ssw_cuda_corpus_case_v1	fuzz-large-0239	fuzz-large-0239:query	fuzz-large-0239:reference	c02788f4691a056294f27ad356f33bf52fd6714fe34a9bcec4c20f27c51ab6a7	3e18b33e134138be1f61d7478025c1e7f4a3926a259527229b5ee88f687e6f15	full	full	synthetic	synthetic_sequence_0_based_half_open	662f9f5d879cb7d2556affcf01fe554d472f143d834f9d50a397f667ee2a714d	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0240	ssw_cuda_corpus_case_v1	fuzz-large-0240	fuzz-large-0240:query	fuzz-large-0240:reference	e8be0105077ae9ea6a78ff64a0694bbbf32ad01b6dbb4f08cde36b56da3aa7ee	bfbc8ab725f65804209883bf83aae8d8eb942d9bc99b5297ea8edbf7b5e12418	full	full	synthetic	synthetic_sequence_0_based_half_open	0efa3c9fe9c47e12c5e2e8361afd0be824ee9e6d1993cf4f78b8a55c4c5c01b2	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0241	ssw_cuda_corpus_case_v1	fuzz-large-0241	fuzz-large-0241:query	fuzz-large-0241:reference	5d8eb3b6b87728ff68ae4e8991f3fc42f42ff416a992f3364403f3b7ca0b8d21	766bf0e4b49fb3f69354b6f47a3805efbbcb530f14e010f032462faa86ba36d3	full	full	synthetic	synthetic_sequence_0_based_half_open	8fba494521e59463c04046d01e9c221e6b88b0622ada56551cce542ceae6defb	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0242	ssw_cuda_corpus_case_v1	fuzz-large-0242	fuzz-large-0242:query	fuzz-large-0242:reference	ab963bbf8d13736858c8bde40944377801da1ce82b2176ac6fc86f6a4ff76ef5	1fec63039ff18761fc498aef3a7b0db321d7c563e24c4fb3f0e4d663d7bb459b	full	full	synthetic	synthetic_sequence_0_based_half_open	e9102c5af6ecf621d4e1279460e9da3eb0f5066cfaebc6eec50c9e1083525640	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0243	ssw_cuda_corpus_case_v1	fuzz-large-0243	fuzz-large-0243:query	fuzz-large-0243:reference	6700534be404bb2fd933032cb78c05f98ca8ee95534cba110793b802b1a2aea4	0f2714bbf65a1310799489dbc46c520618274416a09d3a3824cf8033ac082837	full	full	synthetic	synthetic_sequence_0_based_half_open	6591447075852ecfff22874f0778cb2be7ce3ec89ee478bbcd536b4d30c37fb0	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
pair	ssw_cuda_corpus_case_v1	fuzz-large-0244	ssw_cuda_corpus_case_v1	fuzz-large-0244	fuzz-large-0244:query	fuzz-large-0244:reference	fc406c01fd9b376cc94d23ac3c69c6f06fe91602360086d21541ab53d349f2cd	be379babd746c2ebd2cca4f4cbd7f1eeebbf1393cef6791d4d5d85128791d48f	full	full	synthetic	synthetic_sequence_0_based_half_open	428d3558dbb18e8023706ea35caf40ab3f7bd00a550ecc10d2926b5793d41dc1	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_deterministic_fuzz
