record_id	record_role	source_release	assembly	original_gene_id	original_gene_name	original_transcript_id	selection_rule	sequence_length	chromosome	strand	tss	region_start	region_end	sequence_sha256	file_sha256	path	license_note	split	status
at0195	target	GENCODE v49	GRCh38	ENSG00000221864.4	KRTAP12-2	ENST00000360770.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	44666927	44666427	44668927	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	ff0d9f4bb5a627272b913c1c63eeb632f9d4a5f6e8908c4332dbd182c219bc98	reproduce/bioinformatics/application_inputs/targets/at0195.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0196	target	GENCODE v49	GRCh38	ENSG00000187175.5	KRTAP12-1	ENST00000391617.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	44682163	44681663	44684163	66fc60b6da742d24f63bb484bfa118aa9a4b9c19b9600ea021326cc7940e5a9b	89e657624fb4c30b912d084b94253f997afbf98dc16a7e9927ca3cdd1a9c00f9	reproduce/bioinformatics/application_inputs/targets/at0196.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0197	target	GENCODE v49	GRCh38	ENSG00000189169.8	KRTAP10-12	ENST00000400365.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	44697172	44695172	44697672	364db8d95b40faf1051ab723f071f371e3d76ddde6da1f4e5c9a030178995e9b	3409fba9d0956632c483d38940b9f39d60ff5a2adae13716be94ce837691be2a	reproduce/bioinformatics/application_inputs/targets/at0197.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0198	target	GENCODE v49	GRCh38	ENSG00000175894.19	TSPEAR	ENST00000323084.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	44711572	44711072	44713572	35ffb4c1137425b2efeb6feadb3e246370f5070a890699a7a478ae7068577563	43eb42e6c684bdb5d3c0c4b177eee332be263e5d678136964981424bde2b72cf	reproduce/bioinformatics/application_inputs/targets/at0198.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0199	target	GENCODE v49	GRCh38	ENSG00000184787.20	UBE2G2	ENST00000345496.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	44801820	44801320	44803820	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	6faa299bddd51b8be2cd5172ce080a57283be634f6fc4dd2c0c132bf73fd8f51	reproduce/bioinformatics/application_inputs/targets/at0199.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0200	target	GENCODE v49	GRCh38	ENSG00000184900.17	SUMO3	ENST00000332859.11	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	44818062	44817562	44820062	6e101787537aff5576f63132e7053f0a223f0233402bf5fa60efb64a253578b7	a1eee5994efd5ddf82f4e576af718d7a0aef682e4bb0fefc264315d15b2e76b3	reproduce/bioinformatics/application_inputs/targets/at0200.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0201	target	GENCODE v49	GRCh38	ENSG00000183255.13	PTTG1IP	ENST00000330938.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	44873690	44873190	44875690	4c1c11681e43942e692e936d0c85ca1d284688d092c1269dff707765e8dd31d2	17b52e278d1c5e85c1e097c2d4839467f88adf9f72f60a62e1512c041cf13aa1	reproduce/bioinformatics/application_inputs/targets/at0201.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0202	target	GENCODE v49	GRCh38	ENSG00000160255.20	ITGB2	ENST00000652462.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	44920899	44920399	44922899	350dda4178d89fe35b8141b5c991c8c61db46c532140e2f87d605bd4df1bd3f2	0a3eccf3819c3db82c30253d6dcbdba13b0bbb5cc5cb8e0702b285aec5045f8b	reproduce/bioinformatics/application_inputs/targets/at0202.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0203	target	GENCODE v49	GRCh38	ENSG00000160256.15	SLX9	ENST00000291634.11	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	44940029	44938029	44940529	e4d076db22b2017be4e6368f2e959f43768e6a226c6e54fed9f52acc6b55e309	80205aac093d2c997204bba44580fe4e9c57d5fda7b1614d56d62128736faaa4	reproduce/bioinformatics/application_inputs/targets/at0203.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0204	target	GENCODE v49	GRCh38	ENSG00000197381.19	ADARB1	ENST00000348831.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	45074580	45072580	45075080	579fba1dafbd0520abcb973e1d6a6427019f6754e8ddc027be202ac6018e314c	775b26027ee8b21e6baccadd20a67b7d9ead1656ad80b829dbcbd997eddeec2f	reproduce/bioinformatics/application_inputs/targets/at0204.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0205	target	GENCODE v49	GRCh38	ENSG00000186866.18	POFUT2	ENST00000349485.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	45287895	45287395	45289895	2e7d97588d065aa78b5c02c85e16a7d3bcc279b72e2e675c1d0b96eae798584b	d92aad82d823c4b3380b49d8174210e5a1d684b6a0893eb06d97c46d6455e117	reproduce/bioinformatics/application_inputs/targets/at0205.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0206	target	GENCODE v49	GRCh38	ENSG00000182871.17	COL18A1	ENST00000651438.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	45405165	45403165	45405665	06300c7f1df28c41401ed6471e75337bd2d8c4fdb66a59e1a96e82f35196def7	cdbe75b57135b57016cf6c1d23d36b8e9032fa190f23c42ad5bf605739698620	reproduce/bioinformatics/application_inputs/targets/at0206.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0207	target	GENCODE v49	GRCh38	ENSG00000173638.20	SLC19A1	ENST00000311124.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	45542440	45541940	45544440	02d59fac10eb41c1d68788121ebf6b5b1a4bdd7b32b6abe2f74cbf6e84a5abac	f090187b1e4883cb285166c6dc2baae4cf877395f0ac2aeaa36e740536981357	reproduce/bioinformatics/application_inputs/targets/at0207.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0208	target	GENCODE v49	GRCh38	ENSG00000183570.18	PCBP3	ENST00000681687.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	45643725	45641725	45644225	7a87a252622af592bbd1d26c24cd5df9e0d1f3ee8fe1ea6041103c5a1374a5b4	b7c05f43a4c12d6d6104772fd77a0fd7f6433edfcc19fb573f6de73164e66c94	reproduce/bioinformatics/application_inputs/targets/at0208.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0209	target	GENCODE v49	GRCh38	ENSG00000142156.17	COL6A1	ENST00000361866.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	45981770	45979770	45982270	8b842d77f7bfcf849837f4d6d3b67f7d77fb135af1df512c04c0ebd32579a2df	fad89d23f9967f947b473a41d321c9bc3b57b56fd5b1ae14c0e9f364e4ecbcda	reproduce/bioinformatics/application_inputs/targets/at0209.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0210	target	GENCODE v49	GRCh38	ENSG00000142173.18	COL6A2	ENST00000300527.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	+	46098112	46096112	46098612	9d3ce0c2190e4213e8b65947584d348ff3169e31c414808bcc9fd1480351e22a	9ec6cd5010e34bddf5cc76528c9737a68e986fff31fb28db4b8b059be785c92b	reproduce/bioinformatics/application_inputs/targets/at0210.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0211	target	GENCODE v49	GRCh38	ENSG00000160282.16	FTCD	ENST00000397746.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	46155579	46155079	46157579	f4eb778dfdaba9143d90fd85e9f8aed11c3ab55d8dc4875f871ff370f192bc9a	8863b45633136a3b3839435e80fffcfa1518a045cf02712a7ff87fce4659f51d	reproduce/bioinformatics/application_inputs/targets/at0211.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0212	target	GENCODE v49	GRCh38	ENSG00000160284.16	SPATC1L	ENST00000291672.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	46184459	46183959	46186459	30c0c8d14e391c581203e14aa824b64a7c52830c92dc7f20cefbcec9a630ffab	c17af1c9c0e22a3da9bd9b3d0d90fdc70ce33e769579b04572c7ae7b2748b107	reproduce/bioinformatics/application_inputs/targets/at0212.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0213	target	GENCODE v49	GRCh38	ENSG00000160285.16	LSS	ENST00000397728.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	46228774	46228274	46230774	a51842c3c794a4be024e9270c9281dfd1a51964bc8818767cddc8c5a00a8eed0	768caa02c06516a1ab1be29c991cefc2432068cc1e8e8b0eb5a9f631fd2140a4	reproduce/bioinformatics/application_inputs/targets/at0213.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0214	target	GENCODE v49	GRCh38	ENSG00000160294.11	MCM3AP	ENST00000291688.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr21	-	46285611	46285111	46287611	da371218b3b27a6d5fcef99a4655447b9c6f376186c62d29de3b601cb57c4287	0dc21c3f76aef3cffec3b6d4131dbb2a41e98ecf32ea01b8618418a0884f630c	reproduce/bioinformatics/application_inputs/targets/at0214.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
